accelerometer_X,accelerometer_Y,accelerometer_Z,name_id,file_id
-1.412579,-11.271901,-0.426168,4,13
-1.551443,-3.078943,-1.063026,4,13
0.3304,-7.809886,-0.933739,4,13
1.580173,-10.448297,-0.287304,4,13
-2.164358,-19.077,-3.643975,4,13
0.282516,-15.500062,-3.864241,4,13
-9.428367,-13.694834,2.710236,4,14
-10.199299,-19.479225,-7.800309,4,14
-3.5721489999999996,-10.840945,-2.600103,4,14
-0.962469,8.777142999999999,7.498639999999999,4,14
-10.812215,-19.843143,-1.225831,4,14
-15.102624,-27.284322999999997,-22.67788,4,14
3.993528,-12.028469,1.283292,4,14
-1.235408,-2.111686,2.3606830000000003,4,14
-1.517924,-6.588842999999999,-1.934515,4,14
3.236961,-9.083601,-0.651223,4,14
-0.306458,-21.064186,-5.27682,4,14
1.221043,-10.94629,-1.374272,4,14
-1.982399,-18.646044,3.72059,4,14
0.8619129999999999,-15.413871,-3.701436,4,14
-3.3375169999999996,-6.569689,-5.4300489999999995,4,14
-4.237737,-7.589619,-2.4851810000000003,4,14
-1.455675,-2.829946,2.552219,4,14
-3.955221,-7.264008,0.742203,4,14
-10.026917,-15.107412,3.591303,4,14
0.110133,-17.401058,-6.4068830000000005,4,14
-3.2321720000000003,-17.448942000000002,-2.5905259999999997,4,14
-1.383848,-4.194641000000001,-5.583278,4,14
-3.275268,-10.070012,-2.164358,4,14
-1.388637,-2.298433,1.857901,4,14
-6.133945,-8.504205,-1.61848,4,14
-10.357317,-13.675679999999998,0.943315,4,14
-15.02601,-28.773515999999997,-33.94978,4,14
-9.988609,-13.417107,5.061342,4,14
-9.423578,-13.239935999999998,-8.911219000000001,4,14
2.245761,-12.689269,-2.504335,4,14
-0.641646,-2.700659,2.020706,4,15
-0.004788,-6.9096660000000005,-0.713472,4,15
-0.148441,-11.238382,-0.052672,4,15
-4.999093,-15.088259,6.363788,4,15
-4.726154,-11.003751,-3.682282,4,15
-2.671929,5.755661,9.552865,4,15
-2.7437549999999997,-11.903971,1.005565,4,15
-2.418144,-3.782838,-0.651223,4,15
-3.677494,-6.890511999999999,-1.7860740000000002,4,15
-0.545878,-10.237606,-2.126051,4,15
-6.675033999999999,-11.420342,31.636982,4,15
-2.418144,-14.178462,-2.987964,4,15
-9.605537,-5.688623000000001,-5.099648999999999,4,15
-2.944868,-12.564771,-2.169147,4,15
-19.49359,-14.154520000000002,-12.832921,4,15
-3.907337,-7.139508999999999,-2.236184,4,15
-0.632069,-4.692635,0.976834,4,15
-5.468356,-9.093178,0.7182609999999999,4,15
-10.644621,-13.589489000000002,2.15957,4,15
-12.11466,-16.812084,-7.086836999999999,4,15
-1.264138,-15.126566,-2.983175,4,15
-2.116474,-8.772355000000001,-7.230489,4,15
-3.409343,-7.666233999999999,-0.397437,4,15
-0.90022,-2.796427,2.341529,4,15
-5.190629,-10.625467,-0.45011,4,15
-9.734824,-13.991714000000002,2.676718,4,15
-4.960786,-10.529699,-3.940856,4,15
2.710236,-12.708423,-0.857124,4,15
-1.6807299999999998,-10.754754,-9.466674,4,15
-3.284845,-7.517792999999999,-0.220267,4,15
-2.351106,-3.117251,-0.1292869999999999,4,16
-1.580173,-6.981492,-0.287304,4,16
2.106898,-9.619903,1.939303,4,16
-1.848324,-6.363788,-0.612916,4,16
2.782062,-10.644621,1.158794,4,16
3.241749,-14.010868,-3.4955339999999997,4,16
-9.184157,-11.104307,0.138864,4,16
0.019154,-1.000776,-7.522581,4,16
3.39019,-10.984597,-5.195418,4,16
-1.881842,-2.102109,3.308787,4,16
-0.986411,-8.020575,-0.8379709999999999,4,16
-1.790863,-1.58975,2.624045,4,16
-3.423708,-6.8426279999999995,-1.872266,4,16
-3.351882,-11.233594,-1.206678,4,16
-4.548983,-16.189592,12.35887,4,16
-4.367024,-15.35641,-1.474828,4,16
-0.679953,-7.139508999999999,-6.900089,4,16
5.76045,-13.503298,-3.4428620000000003,4,16
-1.7525560000000002,-1.7477669999999998,1.82917,4,16
3.375825,-12.41633,-4.3239279999999995,4,16
-1.7860740000000002,-1.331176,3.505111,4,16
-1.197101,-8.044516999999999,0.335188,4,16
3.0214830000000004,-7.675811,1.201889,4,16
-2.365471,-7.220911999999999,1.187524,4,16
-9.428367,-13.694834,2.710236,4,16
-10.199299,-19.479225,-7.800309,4,16
-3.5721489999999996,-10.840945,-2.600103,4,16
-0.962469,8.777142999999999,7.498639999999999,4,16
-10.812215,-19.843143,-1.225831,4,16
-15.102624,-27.284322999999997,-22.67788,4,16
-2.509123,-4.333505000000001,-8.006210000000001,4,17
-2.375048,-7.340622,-0.895431,4,17
-1.192312,-4.309563,1.580173,4,17
-4.232949,-9.481039,0.727837,4,17
-6.789956,-12.454638,1.503559,4,17
1.010353,-7.862558,-6.50744,4,17
1.632846,-11.295844,-4.43885,4,17
-2.576161,-2.959233,1.465252,4,17
-0.7230489999999999,-10.395624,-1.671153,4,17
-6.325481,-13.876793,-2.94008,4,17
-2.39899,-9.763555,-1.479617,4,17
-5.990292,-13.704411,2.0254950000000003,4,17
-4.9512089999999995,-19.34036,-20.058622,4,17
-0.8379709999999999,-11.45865,1.000776,4,17
-1.637634,-5.4970870000000005,-5.7029879999999995,4,17
-0.679953,-8.202534,1.039084,4,17
1.886631,-6.9096660000000005,0.842759,4,17
3.3614589999999995,-12.334928,-2.0254950000000003,4,17
4.161122,-10.208876,0.962469,4,17
4.711789,-14.96376,6.66067,4,17
0.80924,-15.897499,-1.666364,4,17
-3.356671,-13.153744,-12.804191,4,17
1.426944,-5.262455,-0.651223,4,17
-0.263362,-6.019023000000001,1.235408,4,17
-4.352658,-9.32781,0.713472,4,17
-3.955221,-16.49605,3.438074,4,17
-2.705448,-7.436389999999999,1.383849,4,17
-4.577713,-17.645266,1.944092,4,17
7.192182000000001,-25.201366,-16.903064999999998,4,17
1.575385,-10.620679,1.58975,4,17
-3.921702,-18.947712,5.966351,4,18
0.981623,-8.935161,-1.762132,4,18
-0.90022,-16.060305,5.224149,4,18
15.169662,-11.453861,38.426937,4,18
6.042965000000001,-11.836933,0.6033390000000001,4,18
-4.960786,-15.935806,-19.07221,4,18
0.0909799999999999,-6.574477000000001,0.067038,4,18
0.670377,-3.007117,3.332729,4,18
-1.441309,-8.959103,1.086968,4,18
-1.719037,-2.801216,3.3039980000000004,4,18
-0.957681,-7.843405000000001,1.833959,4,18
-3.29921,-14.465767,-1.316811,4,18
-7.005433999999999,3.8403,4.070143,4,18
9.184157,-15.14572,-2.145205,4,18
-0.148441,-14.709975,-9.093178,4,18
1.067814,-9.77792,-1.115698,4,18
-3.2896330000000003,-0.124498,4.76925,4,18
2.154782,-13.196839,-7.738060000000001,4,18
-2.901772,-1.383848,4.726155,4,18
0.952892,-8.523358,0.071826,4,18
9.294291,-7.747636999999999,0.316035,4,18
6.2153480000000005,-17.21431,1.82917,4,18
-3.371036,-14.159308,4.625598,4,18
6.114791,-32.996887,-21.188684,4,18
0.732626,-12.215217,0.909797,4,18
-6.833050999999999,11.482592,3.639187,4,18
0.411803,-13.800179,-2.753332,4,18
0.8044520000000001,-19.876663,-16.802507000000002,4,18
-0.531513,-11.453861,-0.761356,4,18
-4.510676,-2.72939,4.999093,4,18
-0.531513,-11.453861,-0.761356,4,19
-4.510676,-2.72939,4.999093,4,19
-1.335964,-5.363012,-4.103661,4,19
0.435745,-11.075577,-1.872266,4,19
-6.430825,-13.651738,9.198523,4,19
4.955998,-8.738836000000001,-0.35913,4,19
2.011129,-21.796812,5.157111,4,19
-2.284068,-15.552734,6.861782000000001,4,19
-6.397307,-21.274876000000003,6.397307,4,19
3.557784,-13.244724,-5.075707,4,19
-1.264138,-19.019539,-19.88145,4,19
-1.331176,-5.78918,1.6519990000000002,4,19
-3.002329,-2.911349,3.332729,4,19
-2.700659,-7.852981,1.647211,4,19
-3.801992,-1.714248,3.749319999999999,4,19
-0.536301,-6.172251999999999,0.6608,4,19
4.774039,-11.152191,-2.020706,4,19
-1.733402,7.862559,3.265691,4,19
1.134852,-9.844957,0.067038,4,19
-3.093309,-1.331176,2.877831,4,19
2.346318,-8.140285,-4.750096,4,19
0.2585739999999999,-14.413095000000002,-1.383848,4,19
0.35913,-9.337387,-1.82917,4,19
1.422156,-9.983821,-0.742202,4,19
-8.868122999999999,-16.448166,8.331822,4,19
-2.5953150000000003,-15.605407,-4.0845080000000005,4,19
-0.622492,-5.530606,-6.698975999999999,4,19
5.492299,-11.353305,2.365471,4,19
-1.61848,-1.326388,-0.205901,4,19
0.105345,-4.601655,3.1028860000000003,4,19
0.622492,-1.872266,3.198654,4,20
-3.045424,-8.939949,2.552219,4,20
-6.339846,-14.437037,0.756568,4,20
-5.06613,-20.140024,-7.987056,4,20
