accelerometer_X,accelerometer_Y,accelerometer_Z,name_id,file_id
0.009577,5.93762,7.570466000000001,1,0
0.086191,6.555324000000001,7.785944000000001,1,0
0.004788,6.440403,7.1395100000000005,1,0
0.277727,6.430826000000001,7.690175999999999,1,0
-0.0478839999999999,6.23929,7.340623,1,0
-0.11971,6.545748000000001,6.042965000000001,1,0
-0.0239419999999999,6.224925,7.28795,1,0
0.244209,6.200983,7.603985000000001,1,0
0.545878,6.306328,7.04853,1,0
-0.071826,6.047754,8.2169,1,0
0.263362,5.947197,7.417236999999999,1,0
0.143652,5.995081,7.436391,1,0
0.11971,6.335058,7.627927000000001,1,0
0.220267,6.555324000000001,7.010223,1,0
-0.464475,6.402096,7.359775999999999,1,0
-0.143652,5.473145,8.183380999999999,1,0
-0.038307,6.1483099999999995,7.661446000000001,1,0
-0.062249,6.531382,7.11078,1,0
-0.2489969999999999,6.26802,7.058107000000001,1,0
-0.205901,6.2153480000000005,7.627927000000001,1,0
-0.3304,6.0908489999999995,7.23049,1,0
-0.531513,6.885724000000001,7.096414,1,0
-0.885855,6.823475,6.560113,1,0
-0.3926489999999999,6.636728,6.497864,1,0
-0.263362,6.445191,7.469909,1,0
-0.531513,6.301539,7.345411,1,0
-0.234632,6.287173999999999,7.594408,1,0
-0.014365,7.134722,6.6510929999999995,1,0
0.0430959999999999,6.732496,7.455544000000001,1,0
0.8283940000000001,6.655881,7.034165,1,0
0.11971,6.335058,7.627927000000001,1,1
0.220267,6.555324000000001,7.010223,1,1
-0.464475,6.402096,7.359775999999999,1,1
-0.143652,5.473145,8.183380999999999,1,1
-0.038307,6.1483099999999995,7.661446000000001,1,1
-0.062249,6.531382,7.11078,1,1
-0.2489969999999999,6.26802,7.058107000000001,1,1
-0.205901,6.2153480000000005,7.627927000000001,1,1
-0.3304,6.0908489999999995,7.23049,1,1
-0.531513,6.885724000000001,7.096414,1,1
-0.885855,6.823475,6.560113,1,1
-0.3926489999999999,6.636728,6.497864,1,1
-0.263362,6.445191,7.469909,1,1
-0.531513,6.301539,7.345411,1,1
-0.234632,6.287173999999999,7.594408,1,1
-0.014365,7.134722,6.6510929999999995,1,1
0.0430959999999999,6.732496,7.455544000000001,1,1
0.8283940000000001,6.655881,7.034165,1,1
0.311246,7.465121000000001,6.617574,1,1
0.272939,6.301539,8.101979,1,1
0.6033390000000001,6.919242999999999,7.905653999999999,1,1
0.004788,6.5361709999999995,6.976704,1,1
0.004788,6.531382,7.163452,1,1
-0.1819589999999999,6.526594,7.283162,1,1
0.387861,6.861782000000001,6.971914999999999,1,1
0.402226,6.976704,7.70933,1,1
-0.057461,6.684612,6.588842999999999,1,1
0.014365,6.952762,6.756438,1,1
-0.574608,6.861782000000001,6.71813,1,1
-0.057461,7.058107000000001,6.416461,1,1
0.268151,-0.076614,9.787497,1,2
0.2489969999999999,-0.038307,9.773131,1,2
0.234632,0.004788,9.739613,1,2
0.244209,-0.0430959999999999,9.739613,1,2
0.1819589999999999,0.038307,9.749189,1,2
0.186748,0.019154,9.768343,1,2
0.1915359999999999,0.02873,9.787497,1,2
